[2018-11-25T23:42:40.943+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNDAYFROMDATE,OrchDateXpathFunction_DayFromDate,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_DayFromDate 01.00.0000
[2018-11-25T23:42:40.945+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNDAYSFROMDURATION,OrchDateXpathFunction_DaysFromDuration,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_DaysFromDuration 01.00.0000
[2018-11-25T23:42:40.946+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNADJUSTDATETIMETZ,OrchDateXpathFunction_AdjustDateTimeToTimezone,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_AdjustDateTimeToTimezone 01.00.0000
[2018-11-25T23:42:40.946+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNCURRENTTIME,OrchDateXpathFunction_CurrentTime,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_CurrentTime 01.00.0000
[2018-11-25T23:42:40.946+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNYEARFROMDATETIME,OrchDateXpathFunction_YearFromDateTime,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_YearFromDateTime 01.00.0000
[2018-11-25T23:42:40.947+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNYEARFROMDURATION,OrchDateXpathFunction_YearsFromDuration,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_YearsFromDuration 01.00.0000
[2018-11-25T23:42:40.950+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNSECONDSFROMDATET,OrchDateXpathFunction_SecondsFromDateTime,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_SecondsFromDateTime 01.00.0000
[2018-11-25T23:42:40.950+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNSECONDSFROMDURAT,OrchDateXpathFunction_SecondsFromDuration,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_SecondsFromDuration 01.00.0000
[2018-11-25T23:42:40.951+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNTIMEZONEFROMTIME,OrchDateXpathFunction_TimezoneFromTime,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_TimezoneFromTime 01.00.0000
[2018-11-25T23:42:40.951+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNMINUTESFROMDATET,OrchDateXpathFunction_MinutesFromDateTime,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_MinutesFromDateTime 01.00.0000
[2018-11-25T23:42:40.951+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNADJUSTTIMETOTZ,OrchDateXpathFunction_AdjustTimeToTimezone,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_AdjustTimeToTimezone 01.00.0000
[2018-11-25T23:42:40.951+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNIMPLICITTIMEZONE,OrchDateXpathFunction_ImplicitTimezone,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_ImplicitTimezone 01.00.0000
[2018-11-25T23:42:40.951+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNDAYFROMDATETIME,OrchDateXpathFunction_DayFromDateTime,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_DayFromDateTime 01.00.0000
[2018-11-25T23:42:40.951+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNYEARFROMDATE,OrchDateXpathFunction_YearFromDate,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_YearFromDate 01.00.0000
[2018-11-25T23:42:40.952+00:00] [icspcsne_server_2] [NOTIFICATION] [] [oracle.ics.audit] [tid: 151] [userId: ssaInstanceAdmin] [ecid: 0c4eecad-5e58-4986-bf8b-fa4c975c8a9a-000014cd,0] [APP: icswebapp] [partition-name: DOMAIN] [tenant-name: GLOBAL]  [ICS Audit Log]: [ssaInstanceAdmin,import,ICS_ProjectV2,ORCHDATEXPATHFUNMONTHFROMDATE,OrchDateXpathFunction_MonthFromDate,01.00.0000] User ssaInstanceAdmin imported Integration OrchDateXpathFunction_MonthFromDate 01.00.0000
